mj,kanji,lines,yomi,shrink
46270,𦫯,20,クン,
46271,𦫰,20,ボウ・ム,
46272,𦫱,20,ホウ,皰
46273,𦫳,5,カイ・ケ・カ,
46274,𦫶,6,コウ・キュウ,艽
46275,𦫷,6,コウ,艽
46276,𦫸,6,ジン,荵
46278,𦫹,8,ユウ,友
46279,𦫺,6,シ,死
46280,𦫻,6,カイ,
46281,𦫼,6,カイ,
46282,𦫿,5,ガイ・おさめる・かる・もぐさ・よもぎ,𦫿
46283,𦬀,6,ヤ,也
46284,𦬁,7,サイ・ザイ,
46285,𦬂,7,ゴツ・ゴチ,
46286,𦬃,7,タク・チャク,乇
46287,𦬄,7,ジン,荵
46288,𦬅,7,コウ・ク,
46289,𦬆,7,ボウ,芒
46290,𦬈,7,キツ,
46291,𦬉,7,カイ,芥
46292,𦬊󠄁,7,キ・ギ,
46293,𦬑,7,たばこ,
46294,𦬓,8,ユウ,
46295,𦬔,8,カイ・ソウ・ショウ,
46298,𦬕,8,チュウ・ジュ,
46299,𦬖,8,キュウ・グ,
46300,𦬗,8,カ,
46301,𦬘,8,ショウ・シュ・コウ・ク・シュウ,
46302,𦬙,8,ホク,
46304,𦬚,8,コ・ゴ,
46305,𦬛,8,ベン・メン,
46306,𦬜,8,コ,
46307,𦬝,8,ハツ・ハチ,
46308,𦬞󠄀,7,テン・フ・はす,芙
46309,𦬞󠄁,8,テン,芙
46310,𦬟,10,キ,萁
46311,𬻀,6,ぼさつ,
46312,𦬠󠄀,6,キョ,擧舉
46313,𦬠󠄁,7,キョ,擧舉挙
46314,𦬠󠄂,8,ボウ,擧舉
46315,𦬡,8,スイ,萃
46317,𦬢,8,ボダイ,菩
46319,𦬣,8,ホウ,
46320,𦬤,8,コ,
46321,𦬥,8,キュウ,
46322,𦬦,10,ギ,疑
46323,𦬧,10,ユウ,友
46324,𦬵,7,ボダイ,
46325,𦬷,8,シ,
46326,𦬸,9,チュツ・ジュチ,術朮
46327,𦬹,9,タツ・タチ・タン・ダン,苴
46328,𦬺,9,ケイ・キョウ・コウ,
46330,𦬻,9,ダ・ナ・ジョ・ニョ,
46331,𦬼,9,デツ,
46332,𦬽,9,ホウ,葆
46333,𦬾,9,ケン,
46334,𦬿,9,カイ,蒯
46335,𦭀,9,シ,死
46336,𦭁,9,ダン・ナン,
46337,𦭂,9,カン,菅
46338,𦭃,9,ヘイ,萍
46339,𦭄,9,シ,
46340,𦭅,9,カイ・ケ,乖
46341,𦭆,9,ソウ,蒼
46342,𦭇,9,シ,施
46343,𦭈,9,コ・ゴ,
46344,𦭉,9,サ・セ,
46345,𦭊,9,,
46346,𦭋,9,ホウ・ヒョウ,艽
46348,𦭝,9,バツ,
46349,𦭢,9,ハン,
46350,𦭨,8,チョ・ジョ・う・お,苧
46351,𦭩,9,シ,芝
46352,𦭫,11,ソウ,蹌
46353,𦭭,10,キョウ・グ,
46354,𦭮,10,テイ・デイ・エイ・リク,
46355,𦭯,10,ル・ロウ,
46356,𦭰,10,,
46357,𦭱,10,ソク,
46358,𦭲,10,キ・ギ,
46359,𦭳,10,ウ,
46361,𦭴,10,シュウ・シュ,
46363,𦭵,10,ヨウ,
46365,𦭶,10,セン,
46366,𦭷,10,ボウ・ム,
46367,𦭸,10,チュウ・ジュ,
46368,𦭹,10,カイ・ケ,
46369,𦭺,10,キュウ・ク,
46370,𦭻,10,キュウ・グ,
46371,𦭼,10,ヒ・ビ・ホウ・ブ・ヒョウ・ビョウ,
46372,𦭿,10,ヤ・シャ・ジャ,
46373,𦮀,10,タツ,
46374,𦮁,10,キョウ・キュウ・ク,
46375,𦮂,10,シ,蓍
46376,𦮃,10,カイ・ケ,乖
46377,𦮄,10,ボウ,莔
46378,𦮅,12,バク,莫
46379,𦮆,11,シュウ,
46380,𦮇,10,シツ,
46381,𦮈,10,シ,
46382,𦮉,10,リュウ,
46383,𦮊,10,ス,芻蒭
46384,𦮋,10,コウ,荒
46385,𦮌,10,ケン,
46386,𦮍,10,カイ,蒯
46387,𦮎,10,コウ・ク,
46389,𦮏,10,ジ,次
46390,𦮐,10,ケイ・ゲイ,
46391,𦮑,10,ホ・ボ,
46392,𦮒,10,キョク,曲
46393,𦮓,10,ケイ,荊
46394,𦮘,10,ジョウ,艿
46395,𦮙,10,キ,葵
46396,𦮮,10,ヨク,沃
46397,𦮷,11,ハイ・バイ,
46398,𦮸,11,イ・シ・ジ,
46399,𦮹,11,フウ・ブ,
46400,𦮺,11,シ,
46401,𦮻,11,ケン,
46402,𦮼,11,キ・ギ,
46403,𦮽,11,コク,
46404,𦮾,11,ジュウ・ニュウ,
46405,𦮿,11,ク,
46406,𦯀,11,ホン・ボン,
46407,𦯁,11,ソン,
46408,𦯂,11,シュク,菽
46409,𦯃,11,キョク,
46410,𦯄,11,ル・リュウ,
46411,𦯅,11,ショ,
46412,𦯆,11,ボウ,茆
46413,𦯇,11,ジュウ,茺
46414,𦯈,11,シン,
46415,𦯉,11,ハク・ヒャク,
46416,𦯊,11,ケツ,
46417,𦯋,11,チク,
46418,𦯌󠄀,11,ボウ・モウ・ブ・ム,芒
46419,𦯍,11,チョウ,
46420,𦯎,11,ソウ,蔥葱
46421,𦯏,12,アク,
46422,𦯐,11,ショウ・ジョウ,
46423,𦯑,11,ソウ,草
46424,𦯒,10,ギョウ・ゴウ,
46425,𦯓,12,ショ,菹
46426,𦯔,11,テイ・ダイ,
46427,𦯕,11,ソウ・ス,
46429,𦯖,11,デツ・ネチ・タツ・タチ,
46430,𦯘,11,サン,
46431,𦯙,11,シャ,
46432,𦯚,11,カツ,
46433,𦯛,11,ビ,蓖
46434,𦯜,11,カン,莞
46436,𦯝,11,ショウ,
46437,𦯞,11,ビ,備
46438,𦯟,11,キョ・コ,
46439,𦯠,11,ガン,
46440,𦯡,11,キ,
46441,𦯢,11,セン,
46442,𦯣,11,ショ・ジョ,
46443,𦯤,13,ソウ,
46444,𦯥,13,ケン,萱蘐蕿
46445,𦯦,13,ビョウ,藐
46446,𦯧,11,ヨウ・ショウ・チョウ・ジョウ・は,葉
46447,𦯨,11,キュウ・ボウ,莽
46448,𦯩,11,スイ,荽
46449,𦯪,11,キョウ,芍
46450,𦯫,11,シ,
46451,𦯬,11,シャ・ジャ,
46452,𦯮,11,ボウ・モウ,
46453,𦯯,11,チ・ジ,
46454,𦯰,11,ヘイ・ヒョウ,
46455,𦯴,11,イ,伊
46456,𦯸,11,キ,
46457,𦰖,12,アク,
46458,𦰗,11,カ,華
46459,𦰘,11,シ,
46460,𦰜,12,タ,
46461,𦰞,11,チョウ,
46462,𦰥,11,ホウ,
46463,𦰧,11,ヨウ・ショウ,葉
46464,𦰩󠄁,10,,𦰩
46465,𦰪,12,シュウ・ジュ,
46466,𦰫,12,デイ・ナイ,
46467,𦰬,12,ハク・ビャク,
46468,𦰭,12,トン・ドン,
46469,𦰮,12,フ・ブ,
46470,𦰯,12,シ,
46471,𦰰,12,ク,
46472,𦰱,12,ショウ・ジョウ,
46473,𦰲,12,ク,
46474,𦰳,12,ヤ・シャ,
46475,𦰴,12,ビ,
46476,𦰵,12,カイ,蒯
46477,𦰶,12,キョク,苟
46478,𦰷,12,ミツ,蔤
46479,𦰸,12,シン,
46480,𦰹,12,サツ・セチ,
46481,𦰺,12,フウ・ブ,
46482,𦰼,12,セキ,
46483,𦰽,12,ヒ,
46484,𦰾,12,カク,
46485,𦰿,12,タ,
46486,𦱀,12,イク,
46487,𦱁,12,ケン・ゲン,
46488,𦱂,12,ヨク・イキ,
46489,𦱃,12,ウ,
46490,𦱄,12,コ・ク,
46491,𦱅,12,キョ・コ,
46493,𦱆,12,タ,
46494,𦱇,12,コウ・ク,
46496,𦱉,12,リョウ,龍竜
46497,𦱊,12,ソウ・ショウ,
46498,𦱋,12,ボウ,莔
46499,𦱌,12,コウ,
46500,𦱍,12,マ,麻蔴
46501,𦱎,12,ジ,蒔
46502,𦱐,12,コウ,
46503,𦱑,12,セン,秈
46504,𦱒,12,モク,苜
46505,𦱓,12,シ,
46506,𦱔,12,ヘイ,蓖
46507,𦱕,12,カ,
46508,𦱖,12,フ・ブ,
46509,𦱗,12,ジ,蒔
46510,𦱘,12,ボウ,蒡
46511,𦱙,12,チュウ,
46512,𦱚,12,ウン,芸
46514,𦱛,12,ベツ,瞢
46515,𦱜,12,キョウ,芍
46516,𦱞,12,バイ・マイ・メ,苺莓
46517,𦱟,12,ボウ・モウ,
46518,𦱠,14,キュウ・ク,
46519,𦱡,14,ジャク,若
46520,𦱢,14,ジャク,若
46521,𦱣,12,コウ・ク,
46522,𦱤󠄀,12,バク,莫草
46523,𦱤󠄁,12,ソウ,草莫
46524,𦱥,12,ソウ,
46525,𦱦,12,トウ,董
46526,𦱧,14,クツ・クチ・コツ・コチ,
46527,𦱨,12,ビ,
46528,𦱩,12,キュク,亟焏
46529,𦱪,12,ス,芻蒭
46530,𦱫,12,シュウ,葺
46531,𦱬,12,ソウ,葬
46532,𦱮,12,ヘイ,秉抦
46533,𦱰,12,チ・ジ,
46534,𦱱,12,キュウ・ク,
46535,𦱲,12,キュウ,
46536,𦱳󠄂,12,シ,𦱳茲
46537,𦱳󠄁,11,シ・しげる,𦱳
46538,𦱳󠄃,11,シ,𦱳
46539,𦱴,14,バク,莫
46540,𦱵,12,サ・セ,
46541,𦱶,14,ジャク,若
46542,𦱷,12,ヒ,
46543,𦱸,12,リョウ,龍竜
46544,𦱹,14,キョウ,共
46545,𦱺,14,ソウ,喪
46546,𦱻,12,ス,芻蒭
46547,𦱼,12,ソウ,葬
46549,𦲃,12,ユウ,誘羑唀羐
46550,𦲆,12,キョク,苟
46551,𦲇,12,ブツ,芴
46552,𦲈,12,カイ,芥
46553,𦲤,12,くぼて,
46554,𦲪,11,,
46555,𦲬,14,マ,麻蔴
46556,𦲯,12,バン・マン・サン・ザン,
46557,𦲰,12,ク,
46558,𦲸,11,バン・マン,㒼
46559,𦳁,13,コウ・ボウ・モウ,
46560,𦳂,13,イ,洟
46561,𦳃,13,シャ,
46562,𦳄,13,ヘン・ベン,
46563,𦳅,13,ユ,萸
46564,𦳇,13,テン・デン,
46565,𦳈,13,ヒ・ビ・ヘイ,蓖
46566,𦳉,13,イ,
46567,𦳊,13,シ,矢屎笶
46568,𦳋,13,カイ・ケ,蒯
46569,𦳌,13,チュウ・ジュウ・キュウ・コウ,芨
46570,𦳎,13,ショ,菹
46571,𦳏,13,サ・シャ,
46572,𦳐,13,ダイ・ナイ・ダツ・ナチ,
46573,𦳑,13,ボウ・モ,
46574,𦳒,13,ジン,藎
46575,𦳓,13,フ,鳧
46576,𦳔,13,ト・ズ,
46577,𦳕,13,キュウ,莽
46578,𦳖,13,ケイ,
46579,𦳗,13,セイ・ショウ,
46580,𦳘,13,サ,苴
46581,𦳙,13,チ,
46582,𦳚,13,シ・ジ,
46583,𦳛,13,キ,
46584,𦳜,13,ビン,
46585,𦳝󠄁,12,チョウ・ヨウ・トウ・ドウ,𦳝
46586,𦳝󠄂,13,チョウ・ヨウ・トウ,𦳝
46587,𦳞,13,ハイ・ヘ,
46588,𦳟,13,キョウ・コウ,
46589,𦳠,13,ハツ・バチ,
46590,𦳡,13,サツ・セチ,
46591,𦳢,13,イ,
46592,𦳣,13,シュン,
46593,𦳤,13,ヒョウ,
46594,𦳥,13,ビョウ・ミョウ,
46595,𦳦,13,サイ,栽
46596,𦳧,13,ユウ・ユ,
46597,𦳩,13,ユウ・ウ・イク,
46598,𦳪,13,ソン,蓀
46599,𦳫,13,サン,
46600,𦳬,13,コウ,
46601,𦳭,13,リュ・ル,
46602,𦳮,13,セキ・シャク,
46603,𦳰,13,キョ・コ,凵
46604,𦳱,13,ソウ,草
46605,𦳲,13,ケイ,
46606,𦳳,13,シン,蓁
46607,𦳴,13,カツ,葜
46608,𦳵,13,シャク,
46609,𦳶,13,ボウ,莔
46610,𦳷,13,ユウ・ユ,
46611,𦳸,13,シュウ・ジュ,
46612,𦳹,13,アク,
46613,𦳺,13,ハツ,茇
46614,𦳻,13,チ・ジ,
46615,𦳼,13,ゼツ,爇焫
46616,𦳽,13,ケン,
46617,𦳾,13,ジュ・ニュ,
46618,𦳿,13,ソウ・シュ,
46619,𦴀,13,シ,蔥
46620,𦴁,13,ベツ,
46621,𦴅,13,スイ,葰
46622,𦴆,13,コウ,苟
46623,𦴇,13,エイ,
46624,𦴈,13,ジャク,若
46625,𦴉,13,コ・ゴ,
46627,𦴊,13,ヨウ・オウ,
46628,𦴋,13,ム,夢梦
46629,𦴌,13,シュン,
46630,𦴍,13,シャ・ジャ,
46631,𦴎,13,コウ・ク,
46632,𦴏,13,ホウ・ヒョウ,
46633,𦴐,13,ハン,
46634,𦴑,13,ケン・ゲン,
46635,𦴒,13,キョウ,享高
46636,𦴓,13,ソウ,葬
46637,𦴔,13,ベツ・メチ,
46638,𦴕,13,タク,
46639,𦴗,13,イ,彙蝟猬
46640,𦴘,15,カイ,解
46641,𦴙,13,レイ・リ,黎藜
46642,𦴚,13,チョウ・ジョウ,迢
46643,𦴛,13,セン,茜
46644,𦴞,13,テン,天
46645,𦴟,12,レツ,茢
46646,𦴠,13,ボク,苜
46648,𦴮,13,ハン,范
46649,𦴰,13,チョウ,苕
46650,𦴱,13,ソウ,葬
46651,𦴲,13,ベツ,
46652,𦴳,13,コウ,苟
46653,𦴻,12,カン,菡
46654,𦴼,13,シン,蓁
46655,𦵐,13,デツ,
46656,𦵒,13,シュウ,萩蘒蘒
46657,𦵝,13,トウ,苳
46658,𦵟,13,ジ,
46659,𦵡,14,キュウ・ク,鞠芎
46661,𦵢,14,コウ,
46662,𦵣,14,コン・ゴン,
46663,𦵥,14,ウツ,蔚
46665,𦵦,14,テキ・ジャク,
46666,𦵧,14,ロウ,
46667,𦵨,14,ビ,薇
46668,𦵩,14,シュウ・シュ・ソウ・ゾウ,
46669,𦵪,14,サク・シャク,
46670,𦵫,14,サク・シャク,
46671,𦵬,14,ソ・ゾ,
46672,𦵭,14,ズイ,葰
46673,𦵮,14,セツ,薜薛
46674,𦵯,14,カツ・ゲチ,
46675,𦵱,14,セツ・セチ,
46676,𦵲,14,シン,
46677,𦵳,14,キク,菊
46678,𦵴,14,ケツ・ゲチ,
46679,𦵵,14,ユウ・ユ,
46680,𦵶,14,チク,
46681,𦵷,14,コウ・ク,
46682,𦵸,14,コウ・キョウ,
46683,𦵹,14,タン,
46684,𦵺,14,トウ,
46685,𦵻,14,セン,茜
46686,𦵼,14,クン・グン,菌
46687,𦵽,14,コウ・オウ,
46688,𦵾,14,セキ・シャク,
46689,𦵿,14,フ・ホウ,
46690,𦶀,14,オ・ウ,
46692,𦶁,14,フン,蕡
46693,𦶂,14,ユウ・オウ,
46694,𦶄,14,デツ,
46695,𦶅,14,ダイ・ナイ,
46697,𦶆,14,ジュウ,
46698,𦶇,14,ゼン・ネン・ジョウ・ニュ,
46699,𦶈,14,タン・ダン・ナン,
46700,𦶉,14,シ,茈
46701,𦶊,14,イ,蓱萍
46702,𦶋,14,セン,
46703,𦶌,14,チョウ,
46704,𦶍,14,キュウ・ゴウ,
46705,𦶎,14,カイ・ケ・カ,
46706,𦶏,15,タイ・デ,
46707,𦶐,14,キョウ・ク,
46708,𦶑,14,トウ,
46709,𦶒,14,カ,菏
46710,𦶓,14,コウ,蕻
46711,𦶔,14,ク,
46712,𦶕,14,ショ,
46713,𦶖,14,ルイ,藟
46714,𦶗,14,キク,菊
46715,𦶘,14,ケン,
46716,𦶚,14,フン,
46717,𦷶,16,ボウ,莽
46718,𦶩,14,めはじき,
46719,𦶪,14,ジュウ,茸
46720,𦶫,14,ヨウ,葉
46721,𦶬,14,スイ,葰
46722,𦶭,14,レイ,荔茘
46723,𦶮,14,ウン,芸耘
46724,𦶯,14,ケキ,
46725,𦶰,14,ヘイ,蓖
46726,𦷋,14,なぎ,
46727,𦷓,14,カツ,
46728,𦷔,14,ソ,
46729,𦷕,14,ロ,
46730,𦷗,14,キョウ,薑
46731,𦷘,14,ショウ,證証
46732,𦷙,14,デン・ネン,
46733,𦷚,14,シ,葸
46734,𦷛,14,ホウ,
46735,𦷜,14,わき,
46736,𦷝,14,ス,蒭芻
46737,𦷞,14,サツ,
46738,𦷟,14,ソウ,
46739,𦷠,14,ドウ・ニョウ,蘘
46740,𦷡,14,キ,葵
46741,𦷣,13,ソウ,草
46743,𦷱,14,セン,葥
46744,𦷲,14,ケイ・ゲイ,
46745,𦷳,14,コ・ゴ,
46746,𦷴,14,ソウ・ス,
46747,𦷵,14,アク,
46748,𦶛,16,ボ,莫
46749,𦷷,14,カイ,
46750,𦷹,14,ボウ・モウ,
46751,𦷺,14,,
46752,𦷻,16,サン,
46753,𦷽,14,コ・ゴ,
46754,𦷾,14,テイ・タイ・テ・へた,蔕
46755,𦷿,15,ユウ,
46756,𦸀,15,キ,
46757,𦸁,15,タン,
46758,𦸂,15,シン,深
46759,𦸃,15,ケン,
46760,𦸄,15,トウ,
46761,𦸆,15,キ,
46762,𦸇,15,チュツ,術朮
46763,𦸈,15,カツ,
46764,𦸉,15,カツ・ケチ,葜
46765,𦸊,15,セン,
46766,𦸋,15,カン,
46767,𦸌,15,カン,莞
46768,𦸍,15,タツ,
46769,𦸎,15,ジ,蒔
46770,𦸏,15,サイ,蓑簑簔
46771,𦸐,15,リク・ロク・リュウ・ル,
46772,𦸑󠄀,14,ベツ・メチ・ベイ・メイ・さげすむ,蔑
46773,𦸑󠄁,15,ベツ,蔑
46774,𦸒,15,イ,
46775,𦸓,15,シツ・シチ,
46776,𦸔,15,チョウ,
46777,𦸕,15,ドク,毒
46778,𦸖,15,ジュウ,
46779,𦸗,15,セキ・シャク,
46780,𦸘,15,カツ・ケチ,
46781,𦸙,15,ユウ,
46782,𦸚,15,シュウ・ジュウ,
46783,𦸛,15,ソウ・ジョウ,
46784,𦸜,15,サイ,菑
46785,𦸝,15,シツ,
46786,𦸞,15,ミツ,蜜
46787,𦸟,15,ソウ,葬
46788,𦸠,15,ゼイ,
46789,𦸡,15,ベキ・ミャク,
46790,𦸢,15,ロウ・ル,
46791,𦸣,15,ヒ・ヘイ・ベイ,
46792,𦸤,15,サイ,蕞
46793,𦸦,15,ホツ,
46794,𦸧,15,キン,
46795,𦸨,15,キン,
46796,𦸩,15,ヒツ,蓽
46797,𦸪,15,ハイ・ベ,
46798,𦸫,15,コン,菎
46799,𦸬,15,シュン,春
46800,𦸭,15,ゴ,茣
46801,𦸮,15,シン,
46802,𦸯,15,シン,莘
46803,𦸰,15,サン・セン,
46804,𦸱,15,フウ・ブ,
46805,𦸲,15,ゴウ,藕
46806,𦸳,15,ジョク,蓐
46807,𦸴,15,テツ,
46808,𦸵,15,キョ・ゴ,
46809,𦸶,15,クツ・クチ・サツ・セチ,
46810,𦸷,15,シ,
46811,𦸸,15,シュ,
46812,𦸹,15,キュウ,艽
46813,𦸺,15,スイ,茈
46814,𦹀󠄁,14,くご・くごい,𦹀
46815,𦹀󠄂,15,くごい,𦹀
46817,𦹆,15,キン,
46818,𦹇󠄀,13,サ・もろい,
46819,𦹇󠄁,15,サ,
46820,𦹈,15,サ,莎
46821,𦹉,15,ボウ,茆
46822,𦹊,15,ゴ,茣
46823,𦹌,15,タイ,蠆
46824,𦹍,15,ト,荼
46825,𦹝,15,つた,
46826,𦹠,15,ソウ,
46827,𦹡,15,ヒョウ,殍
46828,𦹢,15,ゾウ,造
46829,𦹣,15,カイ,
46830,𦹤,15,セン,
46831,𦹥,14,イン・かげ,𦹥䕃蔭
46833,𦹦,15,エイ・ヨウ,
46834,𦹨,15,ショウ,證証
46835,𦹩,15,ホウ,萌
46836,𦹪,15,バク,
46837,𦹽,15,ヒ・ビ,
46838,𦹾,15,ボウ,耄
46840,𦹿,15,サ・セ,
46841,𦺀,15,ソウ・シュ,
46842,𦺁,15,エイ,
46843,𦺂,17,ハ,葩
46844,𦺆,16,コウ,
46845,𦺇,15,トク・ドク,
46846,𦺈,16,ソン,蓀
46847,𦺉,16,フ・ホ・フウ,
46848,𦺊,16,カン・コン,莞
46849,𦺋,16,ソウ・シュウ・シュ,
46850,𦺌,16,シュウ・シュ,
46851,𦺍,16,セン・ゼン,
46852,𦺎,16,ホウ・ブ,
46853,𦺏,16,コウ,茭
46854,𦺐,16,サン・ザン,
46855,𦺑,16,ホウ・ボ,
46856,𦺒,16,ボウ・モ,
46857,𦺓,16,チョウ,
46858,𦺔,16,コウ・ギョウ,
46859,𦺕,16,キ,
46860,𦺖,16,キツ・キチ・バン・マン,
46861,𦺗,16,ショ,
46862,𦺙,16,レイ・ライ,
46863,𦺚,16,チュウ,
46864,𦺛,16,テン,
46865,𦺜,16,ロウ,
46866,𦺝,16,ドウ,
46867,𦺞,16,カ・ケ,
46868,𦺟,16,コ・ゴ,
46869,𦺠,16,コ,苽菰
46870,𦺡,16,ショウ,
46871,𦺢,16,ケツ・ケチ,
46872,𦺣,16,コウ・ギョウ,
46873,𦺤,16,ジョウ,
46874,𦺥,16,ト・ツ,
46875,𦺦,16,カン・ガン,
46876,𦺧,16,カツ・カチ・ケチ,
46877,𦺨,16,ショウ・ゾウ,
46878,𦺩,16,ケキ,
46879,𦺪,16,チョ,藷
46880,𦺫,16,ロウ,莨
46881,𦺬,16,キ・ケ,
46882,𦺭,16,セン・シン,
46883,𦺮,16,ユ,萸茰
46884,𦺯,16,チョウ,屟
46885,𦺰,16,トウ・チョウ,
46886,𦺱,16,シ,
46887,𦺲,16,セン・ゼン,
46888,𦺳,16,ヨク,薏
46889,𦺴,16,シュウ,
46890,𦺵,16,シュウ,叢
46891,𦺶,16,ケイ・ゼイ・ネ,
46892,𦺷,16,シン,
46893,𦺸,16,リン,粦
46894,𦺹,15,リョウ,
46895,𦺺,16,ケイ・ギョウ,
46896,𦺻,16,サン,
46897,𦺼,16,イン,陰蔭䕃阴隂
46898,𦺽,16,アン・オン,
46899,𦺾,16,ゼン・ネン,
46900,𦺿,16,ショク,
46901,𦻀,16,タイ・ダイ・テイ,
46902,𦻁,16,タン,萏
46903,𦻂,16,ソン,
46904,𦻃,16,カン,萑
46905,𦻄,16,セン,葏
46906,𦻅,16,ソウ,
46907,𦻆,16,キ,
46908,𦻇,18,ケイ,惠恵
46909,𦻈,16,ハク,薄
46910,𦻉,16,フク,菔
46911,𦻊,16,ソウ,莊荘
46913,𦻋,16,キン,
46914,𦻌,16,フ,簠
46915,𦻍,16,キン,
46916,𦻗,14,,
46917,𦻝,16,ケキ・キャク,
46918,𦼣,16,イク,
46919,𦻟,16,ショウ,
46920,𦻠,16,キン,菫
46921,𦻡,16,シュウ,
46922,𦻢,16,トウ,
46923,𦻣,16,ライ,萊
46924,𦻤,16,セン,茜
46925,𦻥,16,ヒ,菲
46926,𦻦,16,トウ,萄
46927,𦻧,16,カン,萑
46928,𦻨,16,コ,
46929,𦻩,17,ビツ,蔤
46930,𦻪,17,イ,葦
46931,𦼆,15,ズイ・ニ,蕤甤
46932,𦼇,16,ウ,
46933,𦼈,16,シュ,
46934,𦼊,16,ロウ,
46935,𦼋,16,ロク,
46936,𦼌,16,デン・ネン,
46937,𦼎,16,タン,
46938,𦼏,16,ソウ,薈
46939,𦼐,16,ヒョウ,
46940,𦼑,16,シュク,蓿
46941,𦼒,16,シン,蔘
46942,𦼙,16,テイ,
46943,𦼠,16,あけび,
46944,𦼡,16,シ,
46945,𦼢,16,セツ・ゼチ,
46946,𦼤,16,リョウ,
46947,𦼩,17,ソウ,
46948,𦼪,17,ボウ・モ,
46949,𦼫,17,キョ・ゴ,
46950,𦼬󠄀,17,ショ,菹
46951,𦼬󠄁,17,ショ,菹
46952,𦼭,18,ハク・ビャク,
46953,𦼮,17,カン,稈
46954,𦼯󠄁,15,スイ・ほ,穗穟
46955,𦼯󠄀,17,スイ,穗穟
46956,𦼯󠄂,17,スイ,穟穗
46957,𦼰,17,ケツ・ケチ・カツ・ガチ,
46958,𦼱,17,セン,
46959,𦼲,17,トウ,
46960,𦼳,17,チョウ,
46961,𦼴,17,ヨウ,
46962,𦼵,17,カツ,
46963,𦼶,17,チョウ,屟
46964,𦼷,17,ケキ・キャク,
46965,𦼸,17,コウ,
46966,𦼹,17,ヒン・ホン,
46967,𦼺,17,テツ,
46968,𦼻,17,ビ,
46969,𦼼,17,ギョ,籞
46970,𦼽,17,キ,
46971,𦼾,17,チュウ,
46972,𦼿,17,トン,
46973,𦽀,17,ゴウ,
46974,𦽁,17,ケイ・キョウ,
46975,𦽂,17,リク,
46976,𦽃,17,ベン・メン,
46977,𦽄,17,テン・デン,
46978,𦽅,17,カ,
46979,𦽆,17,ゲツ,孽孼
46980,𦽇,17,ケン・コン,
46981,𦽈,17,ユウ,蕕
46982,𦽉,17,タン,
46983,𦽊,17,カ,驊
46984,𦽋,17,コウ・ク,
46985,𦽎,17,ロク,
46986,𦽏,17,フ,鳧
46987,𦽐,17,キ,
46988,𦽑,17,シュン,稕
46989,𦽒,17,ソク・ゾク,
46990,𦽓,17,ケイ・ギョウ,
46991,𦽔,17,キン・ゴン,
46992,𦽕,17,シ,
46993,𦽖,17,キン,菌
46994,𦽗,17,フツ・ブチ,
46995,𦽘,17,シ,
46996,𦽙,17,ソン,蓀
46997,𦽚,18,ゲツ,孽孼
46998,𦽛,17,コウ,蔲
46999,𦽜,17,タン,萏
47000,𦽝,17,ラ,蓏
47001,𦽞,17,ガン,
47002,𦽟,17,ヘン,萹
47003,𦽠,17,ゴウ,
47004,𦽡,17,ボウ・モウ・おいぼれる,耄
47006,𦽢,17,タイ,蔕蒂
47007,𦽣,19,カン,
47008,𦽤,17,キョウ,
47009,𦽥,17,シン,榛
47010,𦽦,17,マン,蔓
47011,𦽧,16,ユウ,莠
47012,𦽨,17,コウ,茭
47013,𦽩,17,ジュウ,揉
47014,𦽌,17,フク,
47015,𦽫,17,タン,
47016,𦽬,17,キュウ,
47017,𦽭,17,カン,
47018,𦽮,17,ホク・ボク,
47019,𦽯,17,,
47020,𦽱,19,ソウ,葬
47021,𦽳,17,い,
47022,𦽵,17,ゲツ・ゲチ,
47023,𦽷,17,セン,葏
47024,𦽸,17,カ,葭
47025,𦽹,17,ボウ,
47026,𦽻,17,ホウ,葆
47027,𦾏󠄀,16,コウ・キョウ,
47028,𦾏󠄁,17,コウ,
47029,𦾐,17,ラン,藍
47030,𦾒,17,バツ,秣
47031,𦾔󠄂,16,キュウ,𦾔舊旧
47032,𦾔󠄁,16,キュウ,𦾔舊
47033,𦾗,17,シン,藎
47034,𦾦,17,,
47035,𦾫,18,コク,
47036,𦾬,18,ソウ・ゾウ,
47037,𦾭,18,ホウ,蒡
47038,𦾮,18,カン,稈
47039,𦾯,18,リョク,菉
47040,𦾰,18,リン,菻
47041,𦾱󠄀,18,ソウ・ショウ,
47042,𦾱󠄁,21,ソウ,
47043,𦾲,18,キ,
47044,𦾳,18,リョウ,
47045,𦾴,18,ハン,蘩
47046,𦾵,18,ケイ・ギョウ・エイ・ヨウ,
47047,𦾶,18,セン・ゼン,
47048,𦾷,18,リク,蓼
47049,𦾸,18,タン,
47050,𦾹,18,サン,
47051,𦾺,18,ヨウ,
47052,𦾻,18,イン・オン,
47053,𦾼,18,コウ,
47054,𦾽,18,トウ・ドウ,
47055,𦾾,18,ヨウ,
47056,𦾿,18,セイ・ショウ,
47057,𦿀,18,チョ・ジョ,
47058,𦿁,18,フク,
47060,𦿂,18,エン,
47061,𦿃,18,ソウ・ショウ,
47062,𦿄,18,チョウ,
47064,𦿅,18,ヒョウ・ビョウ,
47066,𦿆,18,トウ・ドウ,菪
47067,𦿈,18,ヤク,
47068,𦿉,18,セン,
47069,𦿊,18,ロ・ル,
47070,𦿋,18,ケツ,
47071,𦿌,18,リョウ・ラ,
47072,𦿍,18,ホク・ハク,
